ProjectName,TeamName,MeasureName,SeriesName,TimePeriod,Team Active Status,Value1,Value2
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWO07 - Pressure ulcer count,Heart Hospital - General Ward,8/1/2014 12:00:00 AM,True,1
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWO07 - Pressure ulcer count,Heart Hospital - General Ward,9/1/2014 12:00:00 AM,True,2
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWO07 - Pressure ulcer count,Heart Hospital - General Ward,10/1/2014 12:00:00 AM,True,2
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWO07 - Pressure ulcer count,Heart Hospital - General Ward,11/1/2014 12:00:00 AM,True,="0"
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP01 - Percent compliance with hand hygiene,Heart Hospital - General Ward,5/1/2013 12:00:00 AM,True,95,105
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP01 - Percent compliance with hand hygiene,Heart Hospital - General Ward,6/1/2013 12:00:00 AM,True,127,172
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP01 - Percent compliance with hand hygiene,Heart Hospital - General Ward,7/1/2013 12:00:00 AM,True,148,195
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP01 - Percent compliance with hand hygiene,Heart Hospital - General Ward,8/1/2013 12:00:00 AM,True,152,194
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP03 - Percent compliance of patients deemed “at risk” receiving the full pressure ulcer prevention bundle,Heart Hospital - General Ward,11/1/2014 12:00:00 AM,True,20,25
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP04 - Percent of patients receiving daily pressure ulcer risk reassessment,Heart Hospital - General Ward,11/1/2014 12:00:00 AM,True,20,25
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,Heart Hospital - General Ward,7/1/2014 12:00:00 AM,True,16,40
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,Heart Hospital - General Ward,8/1/2014 12:00:00 AM,True,23,38
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,Heart Hospital - General Ward,9/1/2014 12:00:00 AM,True,23,60
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,Heart Hospital - General Ward,10/1/2014 12:00:00 AM,True,21,54
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,Heart Hospital - General Ward,11/1/2014 12:00:00 AM,True,46,60
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP15 - Percent of patients assessed for risk of a VTE,Heart Hospital - General Ward,7/1/2014 12:00:00 AM,True,26,38
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP15 - Percent of patients assessed for risk of a VTE,Heart Hospital - General Ward,8/1/2014 12:00:00 AM,True,33,39
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP15 - Percent of patients assessed for risk of a VTE,Heart Hospital - General Ward,9/1/2014 12:00:00 AM,True,34,48
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP15 - Percent of patients assessed for risk of a VTE,Heart Hospital - General Ward,10/1/2014 12:00:00 AM,True,37,51
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP15 - Percent of patients assessed for risk of a VTE,Heart Hospital - General Ward,11/1/2014 12:00:00 AM,True,23,27
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP16 - Percent of patients assessed with a high risk for a VTE who received appropriate follow-up treatment,Heart Hospital - General Ward,7/1/2014 12:00:00 AM,True,29,38
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP16 - Percent of patients assessed with a high risk for a VTE who received appropriate follow-up treatment,Heart Hospital - General Ward,8/1/2014 12:00:00 AM,True,31,39
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP16 - Percent of patients assessed with a high risk for a VTE who received appropriate follow-up treatment,Heart Hospital - General Ward,9/1/2014 12:00:00 AM,True,42,48
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP16 - Percent of patients assessed with a high risk for a VTE who received appropriate follow-up treatment,Heart Hospital - General Ward,10/1/2014 12:00:00 AM,True,45,51
HMC Campaign - Best Care Always,Heart Hospital - General Ward,GWP16 - Percent of patients assessed with a high risk for a VTE who received appropriate follow-up treatment,Heart Hospital - General Ward,11/1/2014 12:00:00 AM,True,23,27
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,1/1/2014 12:00:00 AM,True,1,16
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,2/1/2014 12:00:00 AM,True,1,14
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,3/1/2014 12:00:00 AM,True,="0",14
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,4/1/2014 12:00:00 AM,True,3,23
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,5/1/2014 12:00:00 AM,True,1,15
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,6/1/2014 12:00:00 AM,True,="0",12
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,7/1/2014 12:00:00 AM,True,="0",15
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO01 - Percent of surgical patients developing a Surgical Site Infection (SSI),Heart Hospital - CABG cases only,8/1/2014 12:00:00 AM,True,="0",9
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POO02 - The number of surgical cases without a SSI,CABG cases only,5/27/2014 12:00:00 AM,True,6.35367456E+17
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,1/1/2014 12:00:00 AM,True,49,49
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,2/1/2014 12:00:00 AM,True,34,34
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,3/1/2014 12:00:00 AM,True,39,39
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,4/1/2014 12:00:00 AM,True,48,48
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,5/1/2014 12:00:00 AM,True,23,23
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,6/1/2014 12:00:00 AM,True,38,38
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,7/1/2014 12:00:00 AM,True,36,36
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,8/1/2014 12:00:00 AM,True,27,27
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,9/1/2014 12:00:00 AM,True,34,34
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,10/1/2014 12:00:00 AM,True,26,26
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP01 - Percent on-time prophylactic antibiotics administration,Heart Hospital - Peri-op,11/1/2014 12:00:00 AM,True,27,27
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,1/1/2014 12:00:00 AM,True,49,49
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,2/1/2014 12:00:00 AM,True,34,34
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,3/1/2014 12:00:00 AM,True,39,39
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,4/1/2014 12:00:00 AM,True,48,48
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,5/1/2014 12:00:00 AM,True,23,23
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,6/1/2014 12:00:00 AM,True,38,38
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,7/1/2014 12:00:00 AM,True,36,36
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,8/1/2014 12:00:00 AM,True,27,27
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,9/1/2014 12:00:00 AM,True,34,34
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,10/1/2014 12:00:00 AM,True,26,26
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP02 - Percent of inpatient surgical patients requiring hair removal for whom the hair at the operation site was removed with clippers (shaving is not recommended),Heart Hospital - Peri-op,11/1/2014 12:00:00 AM,True,37,37
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Heart Hospital - Peri-op,10/1/2014 12:00:00 AM,True,4,9
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP03 - Percent of known diabetic surgical patients with perioperative glucose control,Heart Hospital - Peri-op,11/1/2014 12:00:00 AM,True,14,24
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,1/1/2014 12:00:00 AM,True,49,49
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,2/1/2014 12:00:00 AM,True,34,34
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,3/1/2014 12:00:00 AM,True,39,39
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,4/1/2014 12:00:00 AM,True,48,48
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,5/1/2014 12:00:00 AM,True,23,23
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,6/1/2014 12:00:00 AM,True,38,38
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,7/1/2014 12:00:00 AM,True,36,36
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,8/1/2014 12:00:00 AM,True,27,27
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,9/1/2014 12:00:00 AM,True,34,34
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,10/1/2014 12:00:00 AM,True,26,26
HMC Campaign - Best Care Always,Heart Hospital - Peri-op,POP06b - Percent of elective surgical cases with a complete WHO surgical checklist,Heart Hospital - Peri-op,11/1/2014 12:00:00 AM,True,37,37
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),National Center for Cancer Care & Research,10/1/2013 12:00:00 AM,False,1,365
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),National Center for Cancer Care & Research,11/1/2013 12:00:00 AM,False,5,385
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),National Center for Cancer Care & Research,12/1/2013 12:00:00 AM,False,2,352
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),National Center for Cancer Care & Research,1/1/2014 12:00:00 AM,False,1,260
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO05 - Urinary catheter-associated urinary tract infections rate,National Center for Cancer Care & Research,10/1/2013 12:00:00 AM,False,="0",161
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO05 - Urinary catheter-associated urinary tract infections rate,National Center for Cancer Care & Research,11/1/2013 12:00:00 AM,False,="0",134
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO05 - Urinary catheter-associated urinary tract infections rate,National Center for Cancer Care & Research,12/1/2013 12:00:00 AM,False,="0",81
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO05 - Urinary catheter-associated urinary tract infections rate,National Center for Cancer Care & Research,1/1/2014 12:00:00 AM,False,="0",122
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO07 - Pressure ulcer count,National Center for Cancer Care & Research,10/1/2013 12:00:00 AM,False,="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO07 - Pressure ulcer count,National Center for Cancer Care & Research,11/1/2013 12:00:00 AM,False,="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO07 - Pressure ulcer count,National Center for Cancer Care & Research,12/1/2013 12:00:00 AM,False,="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWO07 - Pressure ulcer count,National Center for Cancer Care & Research,1/1/2014 12:00:00 AM,False,1
HMC Campaign - Best Care Always,National Center for Cancer Care & Research,GWP01 - Percent compliance with hand hygiene,National Center for Cancer Care & Research,1/1/2014 12:00:00 AM,False,126,212
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L01 - Number of WalkRounds Completed,National Center for Cancer Care & Research - Leadership Team,6/1/2014 12:00:00 AM,True,2
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L01 - Number of WalkRounds Completed,National Center for Cancer Care & Research - Leadership Team,7/1/2014 12:00:00 AM,True,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L01 - Number of WalkRounds Completed,National Center for Cancer Care & Research - Leadership Team,8/1/2014 12:00:00 AM,True,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L01 - Number of WalkRounds Completed,National Center for Cancer Care & Research - Leadership Team,9/1/2014 12:00:00 AM,True,4
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L01 - Number of WalkRounds Completed,National Center for Cancer Care & Research - Leadership Team,10/1/2014 12:00:00 AM,True,2
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L01 - Number of WalkRounds Completed,National Center for Cancer Care & Research - Leadership Team,11/1/2014 12:00:00 AM,True,2
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L02 - Number of actionable items identified during WalkRounds,National Center for Cancer Care & Research - Leadership Team,6/1/2014 12:00:00 AM,True,4
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L02 - Number of actionable items identified during WalkRounds,National Center for Cancer Care & Research - Leadership Team,7/1/2014 12:00:00 AM,True,="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L02 - Number of actionable items identified during WalkRounds,National Center for Cancer Care & Research - Leadership Team,8/1/2014 12:00:00 AM,True,4
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L02 - Number of actionable items identified during WalkRounds,National Center for Cancer Care & Research - Leadership Team,9/1/2014 12:00:00 AM,True,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L02 - Number of actionable items identified during WalkRounds,National Center for Cancer Care & Research - Leadership Team,10/1/2014 12:00:00 AM,True,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L02 - Number of actionable items identified during WalkRounds,National Center for Cancer Care & Research - Leadership Team,11/1/2014 12:00:00 AM,True,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L03 - Percent of actionable items identified during WalkRounds that are completed,National Center for Cancer Care & Research - Leadership Team,6/1/2014 12:00:00 AM,True,3,4
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L03 - Percent of actionable items identified during WalkRounds that are completed,National Center for Cancer Care & Research - Leadership Team,7/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L03 - Percent of actionable items identified during WalkRounds that are completed,National Center for Cancer Care & Research - Leadership Team,8/1/2014 12:00:00 AM,True,3,4
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L03 - Percent of actionable items identified during WalkRounds that are completed,National Center for Cancer Care & Research - Leadership Team,9/1/2014 12:00:00 AM,True,3,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L03 - Percent of actionable items identified during WalkRounds that are completed,National Center for Cancer Care & Research - Leadership Team,10/1/2014 12:00:00 AM,True,3,2
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Leadership Team,L03 - Percent of actionable items identified during WalkRounds that are completed,National Center for Cancer Care & Research - Leadership Team,11/1/2014 12:00:00 AM,True,="0",3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Palliative Care Unit,CCP03 - Percent compliance with central venous catheter (CVC) maintenance bundle,National Center for Cancer Care & Research - Palliative Care Unit,12/1/2014 12:00:00 AM,True,1,1
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,CCP03 - Percent compliance with central venous catheter (CVC) maintenance bundle,National Center for Cancer Care & Research - Ward 1,10/1/2014 12:00:00 AM,True,3,3
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,CCP03 - Percent compliance with central venous catheter (CVC) maintenance bundle,National Center for Cancer Care & Research - Ward 1,11/1/2014 12:00:00 AM,True,2,2
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP08 - Percent compliance with using daily safety briefings,National Center for Cancer Care & Research - Ward 1,12/1/2014 12:00:00 AM,True,3,4
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,3/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,4/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,5/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,6/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,7/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,8/1/2014 12:00:00 AM,True,="0",="0"
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,9/1/2014 12:00:00 AM,True,12,30
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,10/1/2014 12:00:00 AM,True,29,45
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,11/1/2014 12:00:00 AM,True,16,17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 1,GWP09 - Percent of RN-doctor exchanges about patients with a change in condition that were based on an SBAR format,National Center for Cancer Care & Research - Ward 1,12/1/2014 12:00:00 AM,True,7,10
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,1/1/2013 12:00:00 AM,True,5,498
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,2/1/2013 12:00:00 AM,True,="0",375
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,3/1/2013 12:00:00 AM,True,="0",256
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,4/1/2013 12:00:00 AM,True,1,215
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,5/1/2013 12:00:00 AM,True,3,275
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,6/1/2013 12:00:00 AM,True,2,224
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,7/1/2013 12:00:00 AM,True,="0",272
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,8/1/2013 12:00:00 AM,True,="0",277
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,9/1/2013 12:00:00 AM,True,="0",273
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,10/1/2013 12:00:00 AM,True,1,365
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,11/1/2013 12:00:00 AM,True,5,385
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,12/1/2013 12:00:00 AM,True,2,352
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,1/1/2014 12:00:00 AM,True,1,260
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,2/1/2014 12:00:00 AM,True,="0",279
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,3/1/2014 12:00:00 AM,True,="0",258
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,4/1/2014 12:00:00 AM,True,="0",231
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,5/1/2014 12:00:00 AM,True,2,288
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,6/1/2014 12:00:00 AM,True,2,323
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,7/1/2014 12:00:00 AM,True,2,438
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,8/1/2014 12:00:00 AM,True,1,247
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,9/1/2014 12:00:00 AM,True,1,319
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,10/1/2014 12:00:00 AM,True,3,248
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,11/1/2014 12:00:00 AM,True,3,301
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO04 - Central Line Bloodstream Infection Rate (CLABSI),NCCCR- Ward 2 ,12/1/2014 12:00:00 AM,True,="0",302
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,1/16/2014 12:00:00 AM,True,6.35254272E+17
HMC Campaign - Best Care Always,National Center for Cancer Care & Research - Ward 2 Team,CCO05 - Days Between a Central Line Bloodstream Infection,National Center for Cancer Care & Research - Ward 2 Team,5/15/2014 12:00:00 AM,True,6.35357088E+17
